id,name,latitude,longitude,name_mm,road,township
946,Bo Min Gaung,16.891267,96.213731,ဗိုလ်မင်းခေါင်,Tapin Shwe Htee Road,North Dagon
951,Kyaung Lan Htate,16.889625,96.211413,ကျောင်းလမ်းထိပ်,Tapin Shwe Htee Road,North Dagon
952,Kyaung Lan Htate,16.889974,96.211392,ကျောင်းလမ်းထိပ်,Tapin Shwe Htee Road,North Dagon
963,Thone-sae-chauk Gate Haung,16.891842,96.215769,(၃၆) ဂိတ်ဟောင်း,Tapin Shwe Htee Road,North Dagon
964,Thone-sae-chauk Gate Haung,16.892253,96.215533,(၃၆) ဂိတ်ဟောင်း,Tapin Shwe Htee Road,North Dagon
967,Sae-Thone Gate,16.888208,96.226283,(၁၃) ဂိတ်,Kyansitthar Road,East Dagon
968,Sae-Thone Gate,16.88868,96.226562,(၁၃) ဂိတ်,Kyansitthar Road,East Dagon
969,Sae-Hnit Gate,16.893526,96.219009,(၁၂) ဂိတ်,Kyansitthar Road,East Dagon
970,Sae-Hnit Gate,16.893321,96.218752,(၁၂) ဂိတ်,Kyansitthar Road,East Dagon
973,Phone Gyi Lan,16.892068,96.220533,ဘုန်းကြီးလမ်း,Kyansitthar Road,East Dagon
974,Phone Gyi Lan,16.892561,96.220962,ဘုန်းကြီးလမ်း,Kyansitthar Road,East Dagon
975,Sadon Duu War,16.890528,96.222872,ဆဒုံဒူးဝါး,Kyansitthar Road,East Dagon
976,Sadon Duu War,16.891083,96.223108,ဆဒုံဒူးဝါး,Kyansitthar Road,East Dagon
977,Nar Yee Sin,16.866016,96.182987,နာရီစင်,Pin Lon Road,North Dagon
978,Nar Yee Sin,16.86612,96.182842,နာရီစင်,Pin Lon Road,North Dagon
979,Ah Kyaw Tae,16.874492,96.174237,အကြော်တဲ,U Wisara Road,North Dagon
980,Ah Kyaw Tae,16.874506,96.174458,အကြော်တဲ,U Wisara Road,North Dagon
981,Chauk Lan,16.8691,96.177924,(၆) လမ်း,U Wisara Road,North Dagon
982,Chauk Lan,16.869185,96.177677,(၆) လမ်း,U Wisara Road,North Dagon
983,Hong Kong,16.871791,96.176232,ဟောင်ကောင်,U Wisara Road,North Dagon
984,Hong Kong,16.872015,96.176258,ဟောင်ကောင်,U Wisara Road,North Dagon
990,Thin Win,16.866754,96.184512,သင်းဝင်,Pin Lon Road,North Dagon
991,Thin Win,16.86691,96.184525,သင်းဝင်,Pin Lon Road,North Dagon
992,Thone-sae-ngar Kwae,16.868091,96.187002,(၃၅) ကွေ့,Pin Lon Road,North Dagon
993,Thone-sae-ngar Kwae,16.8683,96.187134,(၃၅) ကွေ့,Pin Lon Road,North Dagon
996,Kyaung Lan,16.87145,96.193793,ကျောင်းလမ်း,Pin Lon Road,North Dagon
997,Kyaung Lan,16.871301,96.193052,ကျောင်းလမ်း,Pin Lon Road,North Dagon
1000,Settwe Yae,16.869602,96.189987,ဆက်သွယ်ရေး,Pin Lon Road,North Dagon
1001,Settwe Yae,16.869856,96.190173,ဆက်သွယ်ရေး,Pin Lon Road,North Dagon
1002,Sittaung Lan,16.872829,96.196371,စစ်တောင်းလမ်း,Pin Lon Road,North Dagon
1003,Sittaung Lan,16.872971,96.196308,စစ်တောင်းလမ်း,Pin Lon Road,North Dagon
1004,Swan In,16.880808,96.202354,စွမ်းအင်,Pyi Htaung Su Main Road,North Dagon
1005,Swan In,16.880792,96.202458,စွမ်းအင်,Pyi Htaung Su Main Road,North Dagon
1006,Arr Kasar Kwin,16.872658,96.206313,အားကစားကွင်း,Pyi Htaung Su Main Road,North Dagon
1007,Ka Pa Ya,16.869957,96.2074,ကပရ,Pyi Htaung Su Main Road,North Dagon
1008,Ma Wa Ta,16.87736,96.204306,မဝတ,Pyi Htaung Su Main Road,North Dagon
1009,Ma Wa Ta,16.876963,96.204224,မဝတ,Pin Lon Road,North Dagon
1010,Tadar Htate,16.866146,96.20902,တံတားထိပ်,Pyi Htaung Su Main Road,North Dagon
1011,Lay Kyaung,16.874543,96.227658,လေကျောင်း,No. 2 Main Road,South Dagon
1012,Lay Kyaung,16.874656,96.227508,လေကျောင်း,No. 2 Main Road,South Dagon
1013,Tat Yin Thone,16.878229,96.230341,တပ်ရင်း (၃),No. 2 Main Road,South Dagon
1014,Tat Yin Thone,16.878599,96.230459,တပ်ရင်း (၃),No. 2 Main Road,South Dagon
1015,Thin Tan Kyaung,16.871166,96.225125,သင်တန်းကျောင်း,No. 2 Main Road,South Dagon
1016,Thin Tan Kyaung,16.871298,96.224895,သင်တန်းကျောင်း,No. 2 Main Road,South Dagon
1017,A Aye Saing,16.903215,96.190032,အအေးဆိုင်,Pyi Htaung Su Main Road,North Dagon
1018,A Aye Saing,16.903536,96.18977,အအေးဆိုင်,Pyi Htaung Su Main Road,North Dagon
1019,Lay-sae-chauk Hmat Taing,16.898431,96.192738,(၄၆) မှတ်တိုင်,Pyi Htaung Su Main Road,North Dagon
1020,Lay-sae-chauk Hmat Taing,16.898701,96.192479,(၄၆) မှတ်တိုင်,Pyi Htaung Su Main Road,North Dagon
1021,Lay-sae-chauk Lan Sone,16.898455,96.192475,(၄၆) လမ်းဆုံ,Bo Hmu Ba Htoo Road,North Dagon
1022,Lay-sae-chauk Lan Sone,16.898651,96.192679,(၄၆) လမ်းဆုံ,Bo Hmu Ba Htoo Road,North Dagon
1023,Myawaddy,16.901472,96.190893,မြဝတီ,Pyi Htaung Su Main Road,North Dagon
1024,Myawaddy,16.901493,96.190987,မြဝတီ,Pyi Htaung Su Main Road,North Dagon
1025,Sein Pan,16.900506,96.196462,စိန်ပန်း,Bo Hmu Ba Htoo Road,North Dagon
1026,Sein Pan,16.900613,96.196505,စိန်ပန်း,Bo Hmu Ba Htoo Road,North Dagon
1027,Zay Lay,16.901286,96.197918,ဈေးလေး,Bo Hmu Ba Htoo Road,North Dagon
1028,Zay Lay,16.901389,96.198009,ဈေးလေး,Bo Hmu Ba Htoo Road,North Dagon
1029,Awine,16.910383,96.21343,အဝိုင်း,Dagon University,North Dagon
1030,Awine,16.910664,96.212889,အဝိုင်း,Dagon University,North Dagon
1031,Dagon Takke Tho,16.916878,96.212859,ဒဂုံတက္ကသိုလ်,Dagon University,North Dagon
1032,Moke Wa,16.902379,96.21724,မုခ်ဝ,Min Ye Kyaw Swar Road,North Dagon
1033,Moke Wa,16.902558,96.217155,မုခ်ဝ,Min Ye Kyaw Swar Road,North Dagon
1034,Moke Wa,16.904514,96.204163,မုခ်ဝ,Bo Hmu Ba Htoo Road,North Dagon
1035,Moke Wa,16.904565,96.204101,မုခ်ဝ,Bo Hmu Ba Htoo Road,North Dagon
1036,Yone Shae,16.914898,96.210383,ရုံးရှေ့,Dagon University,North Dagon
1037,Si Pin,16.930661,96.235281,စည်ပင်,Min Ye Kyaw Swar Road,East Dagon
1038,Si Pin,16.930883,96.235631,စည်ပင်,Min Ye Kyaw Swar Road,East Dagon
1039,Baho Zay,16.840565,96.17272,ဗဟိုဈေး,Thitsar Road,Yankin
1040,Baho Zay,16.840362,96.172768,ဗဟိုဈေး,Thitsar Road,Yankin
1041,Kyauk Kone,16.831231,96.169702,ကျောက်ကုန်း,Moe Kaung Road,Yankin
1042,Kyauk Kone,16.831339,96.169832,ကျောက်ကုန်း,Moe Kaung Road,Yankin
1043,Kyauk Kone Htate,16.832317,96.166994,ကျောက်ကုန်းထိပ်,Aung Zeya Road,Yankin
1044,Kyauk Kone Htate,16.832501,96.166892,ကျောက်ကုန်းထိပ်,Aung Zeya Road,Yankin
1047,Moe Kaung,16.837755,96.166164,မိုးကောင်း,Kanbe Road,Yankin
1048,Than Lan,16.838986,96.169914,သံလမ်း,Kanbe Road,Yankin
1049,Than Lan,16.833597,96.172949,သံလမ်း,Yadanar Road,Yankin
1050,Than Lan,16.833704,96.172897,သံလမ်း,Yadanar Road,Yankin
1051,Yankin Sar Taik,16.834688,96.162728,ရန်ကင်းစာတိုက်,Yankin Road,Yankin
1052,Yankin Sar Taik,16.834796,96.1626,ရန်ကင်းစာတိုက်,Yankin Road,Yankin
1053,Aung Yadanar,16.835243,96.186482,အောင်ရတနာ,Thu Mingalar Road,South Okkalapa
1054,Aung Yadanar,16.835304,96.186638,အောင်ရတနာ,Thu Mingalar Road,South Okkalapa
1055,Kalar Paya,16.834791,96.180452,ကုလားဘုရား,Yadanar Road,Thingangyun
1056,Kalar Paya,16.834883,96.180404,ကုလားဘုရား,Yadanar Road,Thingangyun
1057,Ponnami,16.843635,96.177033,ပုဏ္ဏမီ,Thitsar Road,South Okkalapa
1058,Ponnami,16.843469,96.176554,ပုဏ္ဏမီ,Thitsar Road,South Okkalapa
1059,Sae-Chauk Kwae,16.833764,96.176424,(၁၆) ကွေ့,Yadanar Road,Thingangyun
1060,Sae-Chauk Kwae,16.833882,96.176488,(၁၆) ကွေ့,Yadanar Road,Thingangyun
1061,Sar Taik,16.923592,96.133438,စာတိုက်,No. 1 Main Road,Mingalardon
1062,Sar Taik,16.923187,96.133308,စာတိုက်,No. 1 Main Road,Mingalardon
1065,Taung Okkalar Sar Taik,16.845928,96.179701,တောင်ဥက္ကလာစာတိုက်,Thitsar Road,South Okkalapa
1066,Taung Okkalar Sar Taik,16.846384,96.179937,တောင်ဥက္ကလာစာတိုက်,Thitsar Road,South Okkalapa
1067,Taung Okkalar Sar Taik,16.846687,96.179389,တောင်ဥက္ကလာစာတိုက်,Thu Mingalar Road,South Okkalapa
1068,Taung Okkalar Sar Taik,16.846759,96.179625,တောင်ဥက္ကလာစာတိုက်,Thu Mingalar Road,South Okkalapa
1069,Thayet Taw,16.832619,96.187951,သရက်တော,Thu Mingalar Road,Thingangyun
1070,Yadanar Zay,16.835869,96.18307,ရတနာဈေး,Yadanar Road,Thingangyun
1071,Yadanar Zay,16.835962,96.183033,ရတနာဈေး,Yadanar Road,Thingangyun
1072,Yone Shae,16.844541,96.181267,ရုံးရှေ့,Thu Mingalar Road,South Okkalapa
1073,Bay Li,16.860898,96.177126,ဘေလီ,Parami Road,South Okkalapa
1074,Bay Li,16.86095,96.177093,ဘေလီ,Parami Road,South Okkalapa
1075,Bay Li,16.859816,96.178963,ဘေလီ,Thanthumar Road,South Okkalapa
1076,Inwa,16.849503,96.177506,အင်းဝ,Thu Mingalar Road,South Okkalapa
1077,Inwa,16.849541,96.17771,အင်းဝ,Thu Mingalar Road,South Okkalapa
1078,Myin Thar Zay,16.856761,96.181798,မြင်သာဈေး,Thanthumar Road,South Okkalapa
1079,Myin Thar Zay,16.856844,96.181883,မြင်သာဈေး,Thanthumar Road,South Okkalapa
1080,Paya Lan,16.847858,96.181458,ဘုရားလမ်း,Thitsar Road,South Okkalapa
1081,Pinya,16.85943,96.176149,ပင်းယ,Parami Road,South Okkalapa
1082,Taung Okkalar Paya,16.852719,96.185283,တောင်ဥက္ကလာပဘုရား,Thanthumar Road,South Okkalapa
1083,Taung Okkalar Paya,16.852814,96.18543,တောင်ဥက္ကလာပဘုရား,Thanthumar Road,South Okkalapa
1086,Moe Swe,16.850044,96.189497,မိုးစွေ,Thanthumar Road,South Okkalapa
1087,Moe Swe,16.850142,96.189605,မိုးစွေ,Thanthumar Road,South Okkalapa
1088,Thone-sae-tit Gate/ Tit Gate,16.848939,96.194274,(၃၁) ဂိတ်/(၁) ဂိတ်,Thanthumar Road,South Okkalapa
1089,Se Man Kane,16.847434,96.19841,စီမံကိန်း,Thanthumar Road,South Okkalapa
1090,Se Man Kane,16.847484,96.198476,စီမံကိန်း,Thanthumar Road,South Okkalapa
1094,Awine,16.922555,96.054804,အဝိုင်း,West University Road,Hlaing Tharyar
1096,Awine,16.922602,96.054869,အဝိုင်း,West University Road,Hlaing Tharyar
1097,Kyaung Lan,16.890025,96.040129,ကျောင်းလမ်း,Shwe Pyi Thar Bridge Road,Hlaing Tharyar
1098,Kyaung Lan,16.890095,96.04008,ကျောင်းလမ်း,Shwe Pyi Thar Bridge Road,Hlaing Tharyar
1099,Yoe Lay,16.902596,96.047129,ရိုးလေး,Shwe Pyi Thar Bridge Road,Hlaing Tharyar
1100,Yoe Lay,16.902666,96.047065,ရိုးလေး,Shwe Pyi Thar Bridge Road,Hlaing Tharyar
1101,Mile Hnat-sae,16.922576,96.06975,မိုင် (၂၀),Shwe Pyi Thar Bridge Road,Hlaing Tharyar
1102,Mile Hnat-sae,16.922762,96.069577,မိုင် (၂၀),Shwe Pyi Thar Bridge Road,Hlaing Tharyar
1103,Bago Lan,16.887055,96.038171,ပဲခူးလမ်း,Shwe Pyi Thar Bridge Road,Hlaing Tharyar
1104,Bago Lan,16.887218,96.03839,ပဲခူးလမ်း,Shwe Pyi Thar Bridge Road,Hlaing Tharyar
1105,Shwe Yin Aye Paya,16.892693,96.042629,ရွှေရင်အေးဘုရား,Shwe Pyi Thar Bridge Road,Hlaing Tharyar
1106,Shwe Yin Aye Paya,16.892614,96.042726,ရွှေရင်အေးဘုရား,Shwe Pyi Thar Bridge Road,Hlaing Tharyar
1107,Site Kar Gate,16.891052,96.04603,ဆိုက်ကားဂိတ်,Shwe Yin Aye Kyaung Road,Hlaing Tharyar
1108,Site Kar Gate,16.890908,96.045772,ဆိုက်ကားဂိတ်,Shwe Yin Aye Kyaung Road,Hlaing Tharyar
1109,Zay Lay,16.884307,96.036973,ဈေးလေး,Shwe Pyi Thar Bridge Road,Hlaing Tharyar
1110,Zay Lay,16.884532,96.037183,ဈေးလေး,Shwe Pyi Thar Bridge Road,Hlaing Tharyar
1111,Ah Hta Ka Thone,16.888619,96.051468,အထက (၃),Bo Aung Kyaw Street,Hlaing Tharyar
1112,Ah Hta Ka Thone,16.889009,96.051317,အထက (၃),Bo Aung Kyaw Street,Hlaing Tharyar
1113,Shwe Myin Pyan,16.884579,96.049719,ရွှေမြင်းပျံ,Bo Aung Kyaw Street,Hlaing Tharyar
1114,Shwe Myin Pyan,16.884522,96.049813,ရွှေမြင်းပျံ,Bo Aung Kyaw Street,Hlaing Tharyar
1115,Yin Htun,16.889769,96.048567,ရင်ထွန်း,Shwe Yin Aye Kyaung Street,Hlaing Tharyar
1116,Yin Htun,16.889899,96.048591,ရင်ထွန်း,Shwe Yin Aye Kyaung Street,Hlaing Tharyar
1118,Koe-Sae-Chauk Gate Haung,16.896708,96.064146,(၉၆) ဂိတ်ဟောင်း,Kyansitthar Road,Hlaing Tharyar
1120,Shwe Thee Lay,16.891883,96.062883,ရွှေသီးလေး,Kyansitthar Road,Hlaing Tharyar
1121,B.O.C,16.872649,96.03751,ဘီအိုစီ,No. 5 Main Road,Hlaing Tharyar
1122,B.O.C,16.87254,96.0374,ဘီအိုစီ,No. 5 Main Road,Hlaing Tharyar
1123,Sanay Ma,16.872309,96.041574,စနေမ,No. 5 Main Road,Hlaing Tharyar
1124,Sanay Ma,16.872406,96.0416,စနေမ,No. 5 Main Road,Hlaing Tharyar
1125,Thama Kone,16.874114,96.033579,သမကုန်း,No. 5 Main Road,Hlaing Tharyar
1126,Thama Kone,16.874179,96.033695,သမကုန်း,No. 5 Main Road,Hlaing Tharyar
1127,Chauk Tha Ma,16.879322,96.050608,(၆) သမ,Bo Aung Kyaw Road,Hlaing Tharyar
1128,Chauk Tha Ma,16.879271,96.050704,(၆) သမ,Bo Aung Kyaw Road,Hlaing Tharyar
1129,Mee Khwat Zay,16.874628,96.051537,မီးခွက်ဈေး,Bo Aung Kyaw Road,Hlaing Tharyar
1130,Mee Khwat Zay,16.87372,96.050646,မီးခွက်ဈေး,Nyaung Done Road,Hlaing Tharyar
1131,Mee Khwat Zay,16.874082,96.051997,မီးခွက်ဈေး,Nyaung Done Road,Hlaing Tharyar
1132,Sauk Lote Yae,16.863965,96.055295,ဆောက်လုပ်ရေး,No. 5 Main Road,Hlaing Tharyar
1133,Sauk Lote Yae,16.864181,96.055286,ဆောက်လုပ်ရေး,No. 5 Main Road,Hlaing Tharyar
1134,Ngar Htate,16.876926,96.071316,(၅) ထိပ်,Nyaung Done Road,Hlaing Tharyar
1135,Ngar Htate,16.877059,96.071282,(၅) ထိပ်,Nyaung Done Road,Hlaing Tharyar
1138,Thone Htate,16.87758,96.075094,(၃) ထိပ်,Nyaung Done Road,Hlaing Tharyar
1139,Thone Htate,16.877696,96.075061,(၃) ထိပ်,Nyaung Done Road,Hlaing Tharyar
1144,Paya Lan,16.862165,96.064365,ဘုရားလမ်း,No. 5 Main Road,Hlaing Tharyar
1145,Paya Lan,16.862317,96.06468,ဘုရားလမ်း,No. 5 Main Road,Hlaing Tharyar
1146,Zay Lay,16.865795,96.064644,ဈေးလေး,Kyansitthar Road,Hlaing Tharyar
1148,Ah Sint Myint,16.859974,96.073195,အဆင့်မြင့်,No. 5 Main Road,Hlaing Tharyar
1149,Ah Sint Myint,16.859898,96.072637,အဆင့်မြင့်,No. 5 Main Road,Hlaing Tharyar
1152,Bogyoke,16.858331,96.077607,ဗိုလ်ချုပ်,No. 5 Main Road,Hlaing Tharyar
1153,Bogyoke,16.858363,96.076993,ဗိုလ်ချုပ်,No. 5 Main Road,Hlaing Tharyar
1154,Set Hmu Zone,16.856658,96.082186,စက်မှုဇုံ,No. 5 Main Road,Hlaing Tharyar
1155,Set Hmu Zone,16.856749,96.082351,စက်မှုဇုံ,No. 5 Main Road,Hlaing Tharyar
1156,Tat Htate,16.854992,96.086734,တပ်ထိပ်,No. 5 Main Road,Hlaing Tharyar
1157,Tat Htate,16.854893,96.087846,တပ်ထိပ်,No. 5 Main Road,Hlaing Tharyar
1160,Butar Yon Lan,16.836931,96.113665,ဘူတာရုံလမ်း,Bayint Naung Road,Hlaing
1161,Butar Yon Lan,16.837755,96.11336,ဘူတာရုံလမ်း,Bayint Naung Road,Hlaing
1162,Chaung Wa,16.833543,96.11603,ချောင်းဝ,Bayint Naung Road,Hlaing
1163,Chaung Wa,16.833749,96.116288,ချောင်းဝ,Bayint Naung Road,Hlaing
1164,O One,16.84079,96.112736,အိုဝမ်း,Bayint Naung Road,Hlaing
1165,O One,16.840953,96.112497,အိုဝမ်း,Bayint Naung Road,Hlaing
1166,Padauk Chaung/Thiri Mingalar Market,16.843603,96.112299,ပိတောက်ချောင်း/သီရိမင်္ဂလာဈေးသစ်,Bayint Naung Road,Hlaing
1167,Padauk Chaung/Thiri Mingalar Market,16.843204,96.112132,ပိတောက်ချောင်း/သီရိမင်္ဂလာဈေးသစ်,Bayint Naung Road,Hlaing
1168,Butar Yon Lan,16.837085,96.121295,ဘူတာရုံလမ်း,Baho Road,Hlaing
1169,Butar Yon Lan,16.837213,96.121131,ဘူတာရုံလမ်း,Baho Road,Hlaing
1170,Butar Yon Lan,16.837297,96.127752,ဘူတာရုံလမ်း,Yangon-Insein Road,Hlaing
1171,Butar Yon Lan,16.837466,96.127449,ဘူတာရုံလမ်း,Yangon-Insein Road,Hlaing
1172,Kamayut,16.840068,96.12051,ကမာရွတ်,Baho Road,Hlaing
1173,Kamayut,16.840503,96.120273,ကမာရွတ်,Baho Road,Hlaing
1174,San Yeik Nyein,16.830802,96.129527,စံရိပ်ငြိမ်,Yangon-Insein Road,Kamayut
1175,San Yeik Nyein,16.831942,96.129545,စံရိပ်ငြိမ်,Yangon-Insein Road,Kamayut
1176,Sin Yae Twin,16.833769,96.128565,ဆင်ရေတွင်း,Yangon-Insein Road,Kamayut
1177,Sin Yae Twin,16.834326,96.128639,ဆင်ရေတွင်း,Yangon-Insein Road,Kamayut
1178,Site Kar Gate,16.831456,96.123502,ဆိုက်ကားဂိတ်,Baho Road,Kamayut
1179,Than Lan,16.845174,96.12593,သံလမ်း,Yangon-Insein Road,Hlaing
1180,Than Lan,16.846071,96.125475,သံလမ်း,Yangon-Insein Road,Hlaing
1181,Thukha,16.84047,96.127017,သုခ,Yangon-Insein Road,Hlaing
1182,Thukha,16.840511,96.12683,သုခ,Yangon-Insein Road,Hlaing
1183,Ywarma Kwae,16.833338,96.120733,ရွာမကွေ့,Bayint Naung Road,Hlaing
1184,Ywarma Kwae,16.833461,96.119521,ရွာမကွေ့,Bayint Naung Road,Hlaing
1185,Ywarma Kwae,16.834442,96.122012,ရွာမကွေ့,Baho Road,Hlaing
1186,Chauk Mile Khawe,16.844326,96.135839,(၆) မိုင်ခွဲ,Pyay Road,Mayangone
1187,Chauk Mile Khawe,16.844405,96.135706,(၆) မိုင်ခွဲ,Pyay Road,Mayangone
1188,Marlar,16.832547,96.132826,မာလာ,Pyay Road,Kamayut
1189,Marlar,16.832085,96.132472,မာလာ,Pyay Road,Kamayut
1190,Tadar Phyu,16.83915,96.134757,တံတားဖြူ,Pyay Road,Hlaing
1191,Tadar Phyu,16.837024,96.13421,တံတားဖြူ,Pyay Road,Hlaing
1192,Bayint Naung Lan Sone,16.856972,96.108657,ဘုရင့်နောင်လမ်းဆုံ,Bayint Naung Road,Mayangone
1193,Bayint Naung Lan Sone,16.862483,96.107566,ဘုရင့်နောင်လမ်းဆုံ,Bayint Naung Road,Mayangone
1194,Bayint Naung Lan Sone,16.859507,96.109374,ဘုရင့်နောင်လမ်းဆုံ,Thamine Buteryon Road,Mayangone
1195,Bayint Naung Lan Sone,16.85929,96.109229,ဘုရင့်နောင်လမ်းဆုံ,Thamine Buteryon Road,Mayangone
1196,Buya,16.851361,96.109222,ဘုရ,Bayint Naung Road,Hlaing
1197,Buya,16.851491,96.109528,ဘုရ,Bayint Naung Road,Hlaing
1198,Oakyin,16.85443,96.116619,အုတ်ကျင်း,Baho Road,Hlaing
1199,Oakyin,16.855305,96.116295,အုတ်ကျင်း,Baho Road,Hlaing
1200,Sit Kyawe Yae/ Shaw Yawe,16.848125,96.111181,စစ်ကြောရေး/ လျှော်ရွေး,Bayint Naung Road,Hlaing
1201,Sit Kyawe Yae/ Shaw Yawe,16.848166,96.110891,စစ်ကြောရေး/ လျှော်ရွေး,Bayint Naung Road,Hlaing
1202,Thamine Lan Son,16.860963,96.114929,သမိုင်းလမ်းဆုံ,Baho Road,Mayangone
